PWP scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 81.929
Average waiting time (in CPU burst times): 26977.580
Average turnaround time (in CPU burst times): 26992.903
Average response time (in CPU burst times): 26953.720

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
6008       59693                  14           7              113487               53794               53780           0       53780
6011       59709                   5           7              113492               53783               53778           2       53778
6020       59849                   5           7              113497               53648               53643           5       53643
6038       60083                   2           7              113499               53416               53414          15       53414
6039       60087                  28           7              113527               53440               53412           0       53412
6052       60202                  27           7              113554               53352               53325           0       53325
6089       60599                   4           7              113558               52959               52955           0       52955
6091       60614                   5           7              113563               52949               52944           7       52944
6099       60701                   8           7              113571               52870               52862           0       52862
6126       60978                  20           7              113591               52613               52593           0       52593
6128       60999                  25           7              113616               52617               52592           0       52592
6129       61001                  15           7              113631               52630               52615           3       52615
6136       61084                  27           7              113658               52574               52547           0       52547
6139       61128                   5           7              113663               52535               52530          16       52530
6149       61175                  28           7              113691               52516               52488           0       52488
6152       61206                  10           7              113701               52495               52485           0       52485
6162       61323                  20           7              113721               52398               52378           0       52378
6184       61601                  12           7              113733               52132               52120           1       52120
6185       61607                  20           7              113753               52146               52126           0       52126
6188       61670                  13           7              113766               52096               52083           0       52083
6195       61767                   9           7              113775               52008               51999           0       51999
6200       61858                  20           7              113795               51937               51917           0       51917
6203       61868                  10           7              113805               51937               51927           1       51927
6206       61914                  22           7              113827               51913               51891           0       51891
6207       61921                  14           7              113841               51920               51906           0       51906
6209       61929                  27           7              113868               51939               51912           0       51912
6212       61986                  24           7              113892               51906               51882           0       51882
6217       62046                  13           7              113905               51859               51846           0       51846
6220       62077                  27           7              113932               51855               51828           0       51828
6222       62128                  20           7              113952               51824               51804           0       51804
6223       62130                   5           7              113957               51827               51822          11       51822
6227       62143                  28           7              113985               51842               51814           0       51814
6244       62331                   7           7              113992               51661               51654          10       51654
6255       62428                   2           7              113994               51566               51564           7       51564
6278       62673                  10           7              114004               51331               51321           0       51321
6279       62676                  10           7              114014               51338               51328           0       51328
6282       62696                  29           7              114043               51347               51318           0       51318
6297       62901                  13           7              114056               51155               51142           0       51142
6296       62901                  20           7              114076               51175               51155           0       51155
6304       62957                  17           7              114093               51136               51119           0       51119
6308       62992                   9           7              114102               51110               51101           0       51101
6314       63045                  12           7              114114               51069               51057           0       51057
6327       63164                   4           7              114118               50954               50950           2       50950
6330       63202                  18           7              114136               50934               50916           0       50916
6354       63397                  15           7              114151               50754               50739           0       50739
6355       63401                  17           7              114168               50767               50750           0       50750
6356       63411                  20           7              114188               50777               50757           0       50757
6357       63416                   4           7              114192               50776               50772           5       50772
6358       63418                  21           7              114213               50795               50774           0       50774
6366       63484                  22           7              114235               50751               50729           0       50729
6378       63609                  18           7              114253               50644               50626           0       50626
6379       63612                   7           7              114260               50648               50641           0       50641
6385       63645                  12           7              114272               50627               50615           0       50615
6387       63667                  18           7              114290               50623               50605           0       50605
6410       64009                  20           7              114310               50301               50281           0       50281
6429       64202                  24           7              114334               50132               50108           0       50108
6439       64309                  10           7              114344               50035               50025           0       50025
6452       64437                   9           7              114353               49916               49907           0       49907
6468       64522                  21           7              114374               49852               49831           0       49831
6471       64557                  12           7              114386               49829               49817           0       49817
6473       64573                   8           7              114394               49821               49813           0       49813
6475       64600                  26           7              114420               49820               49794           0       49794
6488       64709                   8           7              114428               49719               49711           0       49711
6492       64814                  27           7              114455               49641               49614           0       49614
6497       64868                  13           7              114468               49600               49587           0       49587
6501       64885                  12           7              114480               49595               49583           0       49583
6504       64921                  26           7              114506               49585               49559           0       49559
6505       64933                   3           7              114509               49576               49573           7       49573
6506       64935                  14           7              114523               49588               49574           0       49574
6526       65132                   6           7              114529               49397               49391           3       49391
6547       65403                   7           7              114536               49133               49126           0       49126
6579       65779                   3           7              114539               48760               48757           0       48757
6584       65824                  18           7              114557               48733               48715           0       48715
6586       65844                  21           7              114578               48734               48713           0       48713
6595       65918                   4           7              114582               48664               48660           6       48660
6597       65929                   2           7              114584               48655               48653           0       48653
6600       65955                  20           7              114604               48649               48629           0       48629
6614       66102                  19           7              114623               48521               48502           0       48502
6620       66136                  20           7              114643               48507               48487           0       48487
6632       66290                  13           7              114656               48366               48353           0       48353
6646       66510                  26           7              114682               48172               48146           0       48146
6655       66604                  27           7              114709               48105               48078           0       48078
6658       66677                   3           7              114712               48035               48032           8       48032
6662       66701                  21           7              114733               48032               48011           0       48011
6663       66704                  13           7              114746               48042               48029           0       48029
6671       66814                  16           7              114762               47948               47932           0       47932
6674       66820                  19           7              114781               47961               47942           0       47942
6677       66862                  24           7              114805               47943               47919           0       47919
6698       67033                   2           7              114807               47774               47772           0       47772
6708       67117                  10           7              114817               47700               47690           1       47690
6718       67289                  25           7              114842               47553               47528           0       47528
6766       67690                  25           7              114867               47177               47152           0       47152
6776       67825                  26           7              114893               47068               47042           0       47042
6799       68045                  26           7              114919               46874               46848           0       46848
6806       68102                  13           7              114932               46830               46817           0       46817
6834       68439                  29           7              114961               46522               46493           0       46493
6854       68560                  11           7              114972               46412               46401           0       46401
6865       68644                  17           7              114989               46345               46328           0       46328
6867       68651                  15           7              115004               46353               46338           0       46338
6875       68706                   6           7              115010               46304               46298           1       46298
6878       68718                  26           7              115036               46318               46292           0       46292
6880       68742                   3           7              115039               46297               46294           1       46294
6884       68788                  18           7              115057               46269               46251           0       46251
6892       68888                  21           7              115078               46190               46169           0       46169
6895       68900                  10           7              115088               46188               46178           4       46178
6900       68920                  25           7              115113               46193               46168           0       46168
6912       69049                  21           7              115134               46085               46064           0       46064
6914       69072                   4           7              115138               46066               46062           3       46062
6918       69126                  16           7              115154               46028               46012           0       46012
6934       69274                  27           7              115181               45907               45880           0       45880
6935       69288                  13           7              115194               45906               45893           1       45893
6941       69354                   5           7              115199               45845               45840           3       45840
6951       69429                   8           7              115207               45778               45770           0       45770
6987       69896                  18           7              115225               45329               45311           0       45311
6988       69921                  15           7              115240               45319               45304           0       45304
6994       69973                  28           7              115268               45295               45267           0       45267
7006       70032                  17           7              115285               45253               45236           0       45236
7010       70040                  16           7              115301               45261               45245           0       45245
7014       70093                  10           7              115311               45218               45208           0       45208
7024       70154                   4           7              115315               45161               45157           0       45157
7030       70221                   5           7              115320               45099               45094           0       45094
7036       70268                  10           7              115330               45062               45052           2       45052
7038       70287                   7           7              115337               45050               45043           0       45043
7047       70368                   6           7              115343               44975               44969           0       44969
7057       70469                  12           7              115355               44886               44874           4       44874
7072       70612                   8           7              115363               44751               44743           2       44743
7075       70638                  28           7              115391               44753               44725           0       44725
7093       70901                  14           7              115405               44504               44490           0       44490
7095       70947                  29           7              115434               44487               44458           0       44458
7103       71051                  23           7              115457               44406               44383           0       44383
7107       71095                  25           7              115482               44387               44362           0       44362
7118       71224                  10           7              115492               44268               44258           0       44258
7126       71338                  29           7              115521               44183               44154           0       44154
7129       71351                  15           7              115536               44185               44170           0       44170
7131       71378                   7           7              115543               44165               44158           1       44158
7134       71385                  16           7              115559               44174               44158           0       44158
7149       71513                   6           7              115565               44052               44046           0       44046
7152       71529                   5           7              115570               44041               44036           0       44036
7158       71598                   6           7              115576               43978               43972          12       43972
7165       71654                  15           7              115591               43937               43922           0       43922
7175       71776                  24           7              115615               43839               43815           0       43815
7177       71802                  19           7              115634               43832               43813           0       43813
7179       71810                   4           7              115638               43828               43824          11       43824
7190       71934                  19           7              115657               43723               43704           0       43704
7192       71949                  25           7              115682               43733               43708           0       43708
7208       72119                  21           7              115703               43584               43563           0       43563
7223       72261                   2           7              115705               43444               43442          10       43442
7228       72282                  26           7              115731               43449               43423           0       43423
7241       72336                   8           7              115739               43403               43395           0       43395
7242       72341                  11           7              115750               43409               43398           0       43398
7245       72376                  15           7              115765               43389               43374           0       43374
7262       72565                   7           7              115772               43207               43200           0       43200
7271       72635                  10           7              115782               43147               43137           0       43137
7310       72995                   9           7              115791               42796               42787           0       42787
7313       73006                  24           7              115815               42809               42785           0       42785
7329       73177                   6           7              115821               42644               42638           0       42638
7331       73195                   6           7              115827               42632               42626           8       42626
7356       73468                   5           7              115832               42364               42359           0       42359
7369       73537                   5           7              115837               42300               42295           5       42295
7380       73593                   2           7              115839               42246               42244           8       42244
7382       73604                  24           7              115863               42259               42235           0       42235
7385       73637                   8           7              115871               42234               42226           3       42226
7392       73721                  17           7              115888               42167               42150           3       42150
7400       73804                  16           7              115904               42100               42084           0       42084
7407       73890                   6           7              115910               42020               42014           2       42014
7411       73899                  13           7              115923               42024               42011           0       42011
7413       73915                   2           7              115925               42010               42008           0       42008
7426       74051                  22           7              115947               41896               41874           0       41874
7430       74079                  17           7              115964               41885               41868           0       41868
7444       74288                   2           7              115966               41678               41676           1       41676
7453       74391                  22           7              115988               41597               41575           0       41575
7462       74480                   6           7              115994               41514               41508           2       41508
7466       74507                  25           7              116019               41512               41487           0       41487
7472       74613                  13           7              116032               41419               41406           0       41406
7475       74639                  23           7              116055               41416               41393           0       41393
7481       74738                  21           7              116076               41338               41317           0       41317
7516       75169                  13           7              116089               40920               40907           0       40907
7518       75178                  13           7              116102               40924               40911           0       40911
7522       75202                  11           7              116113               40911               40900           0       40900
7524       75217                  28           7              116141               40924               40896           0       40896
7548       75457                   3           7              116144               40687               40684           8       40684
7561       75588                  22           7              116166               40578               40556           0       40556
7570       75673                  23           7              116189               40516               40493           0       40493
7581       75813                  14           7              116203               40390               40376           0       40376
7597       76004                   3           7              116206               40202               40199           2       40199
7620       76232                  19           7              116225               39993               39974           0       39974
7623       76258                  25           7              116250               39992               39967           0       39967
7627       76296                   7           7              116257               39961               39954           4       39954
7635       76413                  14           7              116271               39858               39844           0       39844
7644       76503                  25           7              116296               39793               39768           0       39768
7649       76596                   7           7              116303               39707               39700           0       39700
7671       76806                  12           7              116315               39509               39497           0       39497
7677       76834                   9           7              116324               39490               39481           0       39481
7690       77031                   8           7              116332               39301               39293           0       39293
7694       77054                  28           7              116360               39306               39278           0       39278
7697       77094                  16           7              116376               39282               39266           1       39266
7701       77178                  18           7              116394               39216               39198           0       39198
7720       77329                  18           7              116412               39083               39065           0       39065
7726       77386                   7           7              116419               39033               39026           0       39026
7730       77436                  23           7              116442               39006               38983           0       38983
7744       77558                  13           7              116455               38897               38884           0       38884
7755       77661                  16           7              116471               38810               38794           0       38794
7763       77727                  20           7              116491               38764               38744           0       38744
7769       77807                  20           7              116511               38704               38684           0       38684
7776       77857                  19           7              116530               38673               38654           0       38654
7783       77918                  20           7              116550               38632               38612           0       38612
7794       78079                  20           7              116570               38491               38471           0       38471
7799       78144                  21           7              116591               38447               38426           0       38426
7800       78150                   9           7              116600               38450               38441           0       38441
7801       78152                  18           7              116618               38466               38448           0       38448
7827       78410                   8           7              116626               38216               38208           0       38208
7831       78456                  21           7              116647               38191               38170           0       38170
7847       78676                  29           7              116676               38000               37971           0       37971
7858       78790                  12           7              116688               37898               37886           0       37886
7864       78843                  15           7              116703               37860               37845           0       37845
7867       78847                  20           7              116723               37876               37856           0       37856
7875       78963                   6           7              116729               37766               37760           1       37760
7893       79184                   8           7              116737               37553               37545           0       37545
7903       79252                  17           7              116754               37502               37485           0       37485
7909       79332                   5           7              116759               37427               37422           8       37422
7923       79481                  13           7              116772               37291               37278           0       37278
7926       79482                  19           7              116791               37309               37290           0       37290
7956       79762                  12           7              116803               37041               37029           0       37029
7979       80018                  14           7              116817               36799               36785           0       36785
7991       80173                   2           7              116819               36646               36644          11       36644
7994       80240                  18           7              116837               36597               36579           0       36579
8000       80290                   2           7              116839               36549               36547           2       36547
8008       80417                  18           7              116857               36440               36422           0       36422
8014       80444                  18           7              116875               36431               36413           0       36413
8016       80478                  25           7              116900               36422               36397           0       36397
8017       80482                  15           7              116915               36433               36418           0       36418
8023       80581                  10           7              116925               36344               36334           0       36334
8025       80613                  19           7              116944               36331               36312           0       36312
8027       80655                  16           7              116960               36305               36289           5       36289
8030       80683                  11           7              116971               36288               36277           0       36277
8033       80720                  26           7              116997               36277               36251           0       36251
8034       80733                  25           7              117022               36289               36264           0       36264
8045       80831                   8           7              117030               36199               36191           0       36191
8057       80926                  13           7              117043               36117               36104           2       36104
8062       80976                   6           7              117049               36073               36067           0       36067
8064       80984                   5           7              117054               36070               36065           1       36065
8065       80993                  14           7              117068               36075               36061           0       36061
8073       81067                  20           7              117088               36021               36001           0       36001
8075       81118                   5           7              117093               35975               35970           3       35970
8080       81182                  20           7              117113               35931               35911           0       35911
8095       81327                  23           7              117136               35809               35786           0       35786
8123       81609                   3           7              117139               35530               35527           0       35527
8131       81655                  21           7              117160               35505               35484           0       35484
8136       81755                  27           7              117187               35432               35405           0       35405
8145       81828                  15           7              117202               35374               35359           0       35359
8164       82039                  18           7              117220               35181               35163           0       35163
8178       82195                  16           7              117236               35041               35025           3       35025
8183       82225                  21           7              117257               35032               35011           0       35011
8184       82234                  15           7              117272               35038               35023           1       35023
8198       82402                  29           7              117301               34899               34870           0       34870
8205       82467                  29           7              117330               34863               34834           0       34834
8226       82608                   6           7              117336               34728               34722           0       34722
8228       82635                  24           7              117360               34725               34701           0       34701
8242       82764                  10           7              117370               34606               34596           0       34596
8243       82776                  22           7              117392               34616               34594           0       34594
8258       82931                  27           7              117419               34488               34461           0       34461
8259       82935                  21           7              117440               34505               34484           0       34484
8268       83042                   6           7              117446               34404               34398           1       34398
8272       83064                  20           7              117466               34402               34382           0       34382
8284       83129                   7           7              117473               34344               34337           3       34337
8287       83173                  28           7              117501               34328               34300           0       34300
8289       83189                   6           7              117507               34318               34312           1       34312
8291       83203                   9           7              117516               34313               34304           2       34304
8295       83225                  15           7              117531               34306               34291           0       34291
8300       83266                   7           7              117538               34272               34265           0       34265
8302       83276                  27           7              117565               34289               34262           0       34262
8304       83320                  28           7              117593               34273               34245           0       34245
8306       83362                  14           7              117607               34245               34231           0       34231
8313       83388                  20           7              117627               34239               34219           0       34219
8319       83439                  26           7              117653               34214               34188           0       34188
8321       83450                  27           7              117680               34230               34203           0       34203
8330       83525                   7           7              117687               34162               34155           0       34155
8337       83567                  10           7              117697               34130               34120           0       34120
8359       83785                   7           7              117704               33919               33912           5       33912
8383       84020                  17           7              117721               33701               33684           3       33684
8392       84134                  27           7              117748               33614               33587           0       33587
8397       84162                  21           7              117769               33607               33586           0       33586
8404       84211                  27           7              117796               33585               33558           0       33558
8410       84310                  16           7              117812               33502               33486           0       33486
8426       84476                  16           7              117828               33352               33336           0       33336
8439       84595                  11           7              117839               33244               33233           0       33233
8445       84623                  28           7              117867               33244               33216           0       33216
8451       84668                   2           7              117869               33201               33199           0       33199
8484       85044                  17           7              117886               32842               32825           0       32825
8497       85184                  19           7              117905               32721               32702           0       32702
8522       85445                   6           7              117911               32466               32460          13       32460
8529       85508                  27           7              117938               32430               32403           0       32403
8534       85536                  29           7              117967               32431               32402           0       32402
8539       85593                  22           7              117989               32396               32374           0       32374
8545       85662                   5           7              117994               32332               32327           0       32327
8565       85868                   5           7              117999               32131               32126           8       32126
8567       85875                  27           7              118026               32151               32124           0       32124
8580       86019                  17           7              118043               32024               32007           0       32007
8587       86075                  14           7              118057               31982               31968           3       31968
8590       86116                  14           7              118071               31955               31941           0       31941
8597       86188                  17           7              118088               31900               31883           0       31883
8598       86196                   8           7              118096               31900               31892          12       31892
8619       86331                  12           7              118108               31777               31765           0       31765
8620       86341                   9           7              118117               31776               31767           0       31767
8627       86402                  15           7              118132               31730               31715           0       31715
8628       86416                   8           7              118140               31724               31716           5       31716
8652       86660                  27           7              118167               31507               31480           0       31480
8657       86702                  29           7              118196               31494               31465           0       31465
8672       86848                   8           7              118204               31356               31348          12       31348
8690       87062                  10           7              118214               31152               31142           2       31142
8698       87127                  19           7              118233               31106               31087           0       31087
8710       87280                   8           7              118241               30961               30953           4       30953
8712       87294                  27           7              118268               30974               30947           0       30947
8716       87308                  21           7              118289               30981               30960           0       30960
8717       87316                  21           7              118310               30994               30973           0       30973
8718       87328                   5           7              118315               30987               30982           0       30982
8725       87416                  20           7              118335               30919               30899           0       30899
8742       87541                   7           7              118342               30801               30794           3       30794
8762       87741                  11           7              118353               30612               30601           1       30601
8766       87772                   4           7              118357               30585               30581           5       30581
8786       87972                  29           7              118386               30414               30385           0       30385
8787       87982                  25           7              118411               30429               30404           0       30404
8791       88021                  14           7              118425               30404               30390           0       30390
8793       88025                  10           7              118435               30410               30400           0       30400
8808       88132                  12           7              118447               30315               30303           0       30303
8809       88146                   9           7              118456               30310               30301           0       30301
8816       88204                  20           7              118476               30272               30252           0       30252
8826       88259                  26           7              118502               30243               30217           0       30217
8830       88287                   3           7              118505               30218               30215           0       30215
8836       88372                  28           7              118533               30161               30133           0       30133
8864       88622                  22           7              118555               29933               29911           0       29911
8911       88962                   5           7              118560               29598               29593           7       29593
8926       89144                  12           7              118572               29428               29416           0       29416
8943       89266                  17           7              118589               29323               29306           0       29306
8955       89417                   2           7              118591               29174               29172           1       29172
8962       89495                   2           7              118593               29098               29096           0       29096
8971       89587                   7           7              118600               29013               29006           1       29006
8978       89664                  29           7              118629               28965               28936           0       28936
8999       89782                  21           7              118650               28868               28847           0       28847
