SJF scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 153235
Throughput (Number of processes executed in units of CPU burst time): 0.065
CPU utilization: 93.496
Average waiting time (in CPU burst times): 15263.107
Average turnaround time (in CPU burst times): 15278.430
Average response time (in CPU burst times): 15264.103

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
7521       75191                  15           4               75236                  45                  30           0          31
7526       75233                   9           3               75245                  12                   3           0           3
7527       75238                  12           9               75257                  19                   7           0           7
7529       75258                  10           3               75268                  10                   0           1           0
7528       75239                  13           6               75280                  41                  28           0          29
7530       75290                   5           1               75295                   5                   0          10           0
2809       28071                  24           5               75301               47230               47206           0       47224
2811       28087                  24           1               75325               47238               47214           0       47214
7532       75316                  13           5               75338                  22                   9           0           9
7538       75332                  13           9               75351                  19                   6           0           6
7535       75324                  14           5               75365                  41                  27           0          27
7541       75374                   7           2               75381                   7                   0           9           0
7542       75385                   3           9               75388                   3                   0           4           0
7536       75326                  17           4               75392                  66                  49           0          62
7534       75321                  18           2               75410                  89                  71           0          71
7544       75403                   9           6               75419                  16                   7           0           7
7545       75417                   3           3               75422                   5                   2           0           2
7546       75422                   6           8               75428                   6                   0           0           0
7543       75398                  21           4               75449                  51                  30           0          30
7548       75457                   3           7               75460                   3                   0           8           0
7547       75426                  23           6               75475                  49                  26           0          34
7549       75472                  13           6               75488                  16                   3           0           3
7550       75486                   6           8               75494                   8                   2           0           2
7552       75496                   4           8               75500                   4                   0           2           0
7553       75500                   7           6               75507                   7                   0           0           0
7551       75492                  22           4               75527                  35                  13           0          15
7555       75525                   3           1               75530                   5                   2           0           2
7554       75510                  18           2               75548                  38                  20           0          20
7558       75552                   6           9               75558                   6                   0           4           0
7557       75548                  11           6               75565                  17                   6           0          10
7559       75555                  17           5               75582                  27                  10           0          10
2829       28283                  24           7               75606               47323               47299           0       47299
7563       75596                  14           6               75620                  24                  10           0          10
7567       75621                  11           4               75632                  11                   0           1           0
7566       75617                  17           4               75648                  31                  14           0          15
7564       75598                  20           5               75668                  70                  50           0          50
7568       75662                  10           4               75678                  16                   6           0           6
7569       75666                  16           3               75694                  28                  12           0          12
7571       75690                   6           2               75700                  10                   4           0           4
7565       75615                  21           5               75721                 106                  85           0          85
7574       75709                  12           4               75733                  24                  12           0          12
7575       75727                  10           4               75743                  16                   6           0           6
7573       75707                  14           8               75757                  50                  36           0          36
7576       75747                  12           8               75769                  22                  10           0          10
7572       75704                  20           3               75789                  85                  65           0          65
7579       75787                   3           3               75792                   5                   2           0           2
7580       75802                   5           4               75807                   5                   0          10           0
7582       75816                   2           2               75818                   2                   0           9           0
7561       75588                  22           7               75821                 233                 211           0         230
7583       75823                   5           8               75828                   5                   0           2           0
7581       75813                  14           7               75840                  27                  13           0          15
7586       75838                   3           5               75843                   5                   2           0           2
7584       75823                  13           5               75856                  33                  20           0          20
7587       75870                   4           9               75874                   4                   0          14           0
7585       75837                  20           5               75880                  43                  23           0          37
7588       75894                   2           8               75896                   2                   0          14           0
7577       75750                  22           5               75904                 154                 132           0         146
7589       75917                   5           8               75922                   5                   0          13           0
7570       75673                  23           7               75932                 259                 236           0         249
2884       28793                  24           2               75956               47163               47139           0       47139
7592       75957                  12           5               75969                  12                   0           1           0
7594       75965                   4           3               75973                   8                   4           0           4
7593       75962                   7           2               75980                  18                  11           0          11
7595       75983                   2           2               75985                   2                   0           3           0
7596       75987                   2           6               75989                   2                   0           2           0
7591       75950                  19           8               76002                  52                  33           0          39
7597       76004                   3           7               76007                   3                   0           2           0
7598       76023                   4           1               76027                   4                   0          16           0
7590       75949                  23           8               76032                  83                  60           0          78
2928       29246                  24           1               76056               46810               46786           0       46786
7599       76047                  12           1               76068                  21                   9           0           9
7601       76060                  11           9               76079                  19                   8           0           8
7602       76061                  12           9               76091                  30                  18           0          18
7605       76090                   5           3               76096                   6                   1           0           1
7604       76069                  20           4               76116                  47                  27           0          27
2939       29352                  24           4               76140               46788               46764           0       46764
7608       76150                   8           6               76158                   8                   0          10           0
2956       29502                  24           3               76172               46670               46646           0       46656
7611       76179                  12           2               76191                  12                   0           7           0
7609       76155                  23           9               76207                  52                  29           0          36
7615       76205                   3           6               76210                   5                   2           0           2
7616       76210                   5           1               76215                   5                   0           0           0
7619       76228                   3           1               76231                   3                   0          13           0
7618       76227                   8           3               76238                  11                   3           0           4
7617       76224                  12           4               76247                  23                  11           0          14
2968       29574                  24           3               76262               46688               46664           0       46673
7622       76258                   7           3               76269                  11                   4           0           4
7625       76270                  10           6               76280                  10                   0           1           0
7624       76266                  13           8               76292                  26                  13           0          14
7627       76296                   7           7               76303                   7                   0           4           0
7621       76238                  15           8               76314                  76                  61           0          65
7626       76292                  18           3               76332                  40                  22           0          22
7629       76326                  12           9               76344                  18                   6           0           6
7628       76323                  17           8               76361                  38                  21           0          21
7620       76232                  19           7               76380                 148                 129           0         129
7631       76381                  20           4               76401                  20                   0           1           0
7633       76402                   3           5               76405                   3                   0           1           0
2976       29666                  24           1               76427               46761               46737           0       46739
7635       76413                  14           7               76441                  28                  14           0          14
3007       29891                  24           7               76465               46574               46550           0       46550
7637       76464                   5           4               76470                   6                   1           0           1
7636       76461                  15           9               76485                  24                   9           0           9
7639       76484                   3           3               76488                   4                   1           0           1
7640       76490                   8           5               76498                   8                   0           2           0
7642       76497                  19           3               76517                  20                   1           0           1
7646       76523                   4           5               76527                   4                   0           6           0
3049       30341                  24           5               76543               46202               46178           0       46186
7647       76532                  22           9               76565                  33                  11           0          11
7641       76492                  23           5               76588                  96                  73           0          73
7648       76582                   8           8               76596                  14                   6           0           6
7649       76596                   7           7               76603                   7                   0           0           0
7645       76504                  23           8               76626                 122                  99           0          99
7651       76612                  14           6               76640                  28                  14           0          14
7654       76634                   9           6               76649                  15                   6           0           6
7657       76665                   2           6               76667                   2                   0          16           0
7653       76629                  19           5               76670                  41                  22           0          38
7656       76663                   6           9               76676                  13                   7           0           7
7658       76669                  12           5               76688                  19                   7           0           7
7655       76634                  21           4               76709                  75                  54           0          54
7652       76617                  23           8               76732                 115                  92           0          92
7661       76729                   6           3               76738                   9                   3           0           3
7662       76739                   3           6               76742                   3                   0           1           0
7660       76726                  22           1               76763                  37                  15           0          16
7664       76763                  22           1               76785                  22                   0           0           0
7666       76784                   7           8               76792                   8                   1           0           1
7667       76786                   9           5               76801                  15                   6           0           6
7668       76799                   4           5               76805                   6                   2           0           2
7669       76802                  13           5               76818                  16                   3           0           3
7675       76820                   6           5               76826                   6                   0           2           0
7676       76822                   6           5               76832                  10                   4           0           4
7674       76819                   8           3               76839                  20                  12           0          13
7677       76834                   9           7               76848                  14                   5           0           5
7671       76806                  12           7               76859                  53                  41           0          42
7670       76804                  15           4               76874                  70                  55           0          55
7673       76811                  19           9               76893                  82                  63           0          63
7680       76882                  14           3               76907                  25                  11           0          11
7681       76892                  22           9               76929                  37                  15           0          15
7684       76934                   4           1               76938                   4                   0           5           0
7682       76931                   9           2               76944                  13                   4           0           7
7683       76931                  12           2               76956                  25                  13           0          13
7685       76947                  11           8               76967                  20                   9           0           9
7665       76779                  23           5               76988                 209                 186           0         188
7688       76993                  16           2               77009                  16                   0           5           0
3093       30803                  24           6               77028               46225               46201           0       46206
7691       77032                   3           8               77035                   3                   0           4           0
7690       77031                   8           7               77042                  11                   3           0           4
7692       77039                   6           2               77048                   9                   3           0           3
7689       77023                  12           8               77057                  34                  22           0          25
7693       77053                   9           6               77066                  13                   4           0           4
7695       77075                   3           3               77078                   3                   0           9           0
3100       30914                  24           9               77093               46179               46155           0       46164
7697       77094                  16           7               77110                  16                   0           1           0
3130       31155                  24           6               77133               45978               45954           0       45955
7698       77136                  13           3               77149                  13                   0           3           0
3157       31367                  24           1               77170               45803               45779           0       45782
7700       77156                  15           8               77185                  29                  14           0          14
7705       77192                   2           6               77194                   2                   0           7           0
7704       77192                   4           2               77198                   6                   2           0           2
7707       77199                   7           4               77206                   7                   0           1           0
7709       77206                   7           2               77213                   7                   0           0           0
7706       77194                  10           5               77222                  28                  18           0          19
7710       77218                  10           5               77232                  14                   4           0           4
7701       77178                  18           7               77243                  65                  47           0          54
7711       77228                  13           9               77256                  28                  15           0          15
7713       77250                   8           2               77264                  14                   6           0           6
7712       77249                  12           5               77276                  27                  15           0          15
7715       77277                   3           3               77280                   3                   0           1           0
7714       77268                  13           8               77292                  24                  11           0          12
7716       77283                  14           8               77306                  23                   9           0           9
7717       77302                   5           2               77311                   9                   4           0           4
7719       77313                   4           2               77317                   4                   0           2           0
7703       77180                  19           3               77334                 154                 135           0         137
7722       77332                   5           9               77339                   7                   2           0           2
7721       77331                   7           9               77346                  15                   8           0           8
7723       77338                  10           2               77356                  18                   8           0           8
7720       77329                  18           7               77374                  45                  27           0          27
7708       77201                  19           6               77393                 192                 173           0         173
7726       77386                   7           7               77400                  14                   7           0           7
7727       77399                   9           1               77409                  10                   1           0           1
7718       77309                  21           1               77430                 121                 100           0         100
7729       77430                  20           4               77450                  20                   0           0           0
7731       77440                  11           3               77461                  21                  10           0          10
7734       77466                   9           2               77475                   9                   0           5           0
7736       77477                   5           8               77482                   5                   0           2           0
7725       77346                  21           2               77496                 150                 129           0         136
7738       77496                   9           3               77505                   9                   0           0           0
7737       77494                  15           2               77520                  26                  11           0          11
7739       77500                  19           3               77539                  39                  20           0          20
7743       77546                   3           5               77549                   3                   0           7           0
7740       77523                  18           6               77560                  37                  19           0          26
7742       77545                  13           4               77573                  28                  15           0          15
7744       77558                  13           7               77586                  28                  15           0          15
7747       77589                   3           9               77592                   3                   0           3           0
7746       77582                  16           6               77605                  23                   7           0          10
7749       77608                   6           5               77614                   6                   0           3           0
7750       77613                   9           4               77623                  10                   1           0           1
7751       77624                   3           6               77627                   3                   0           1           0
7752       77629                   9           6               77638                   9                   0           2           0
7753       77633                   8           6               77646                  13                   5           0           5
7741       77527                  19           3               77659                 132                 113           0         119
7754       77638                  17           1               77676                  38                  21           0          21
7755       77661                  16           7               77692                  31                  15           0          15
7759       77691                   9           1               77701                  10                   1           0           1
7758       77689                  12           4               77713                  24                  12           0          12
7760       77700                  14           5               77727                  27                  13           0          13
7761       77717                  16           8               77743                  26                  10           0          10
7756       77669                  19           3               77762                  93                  74           0          74
7766       77769                   6           8               77775                   6                   0           7           0
7767       77770                  10           4               77785                  15                   5           0           5
7764       77737                  19           3               77797                  60                  41           0          48
7768       77804                   3           3               77807                   3                   0           7           0
7771       77816                   3           9               77819                   3                   0           9           0
7763       77727                  20           7               77823                  96                  76           0          92
7773       77829                   3           9               77832                   3                   0           6           0
7769       77807                  20           7               77846                  39                  19           0          25
7772       77827                  16           8               77862                  35                  19           0          19
7777       77873                   7           9               77880                   7                   0          11           0
7776       77857                  19           7               77888                  31                  12           0          23
7779       77892                   8           5               77900                   8                   0           4           0
7780       77903                   7           5               77910                   7                   0           3           0
7781       77907                   4           4               77914                   7                   3           0           3
7778       77887                  16           6               77923                  36                  20           0          27
7782       77912                  15           6               77938                  26                  11           0          11
7784       77934                   4           6               77942                   8                   4           0           4
7783       77918                  20           7               77962                  44                  24           0          24
7733       77465                  21           3               77983                 518                 497           0         497
7785       77968                  16           2               77999                  31                  15           0          15
7786       77983                  16           5               78015                  32                  16           0          16
7787       77986                  19           8               78034                  48                  29           0          29
7735       77466                  21           6               78055                 589                 568           0         568
7791       78040                  20           4               78075                  35                  15           0          15
7793       78076                  13           3               78089                  13                   0           1           0
7748       77598                  21           8               78109                 511                 490           0         491
7794       78079                  20           7               78129                  50                  30           0          30
7796       78128                   3           3               78132                   4                   1           0           1
7795       78116                  16           6               78148                  32                  16           0          16
7798       78142                   9           1               78157                  15                   6           0           6
7802       78157                   8           4               78165                   8                   0           0           0
7800       78150                   9           7               78174                  24                  15           0          15
7797       78136                  18           1               78192                  56                  38           0          38
7805       78195                  11           9               78206                  11                   0           3           0
7811       78209                   2           4               78211                   2                   0           3           0
7809       78207                   7           5               78216                   9                   2           0           4
7810       78208                  10           3               78226                  18                   8           0           8
7803       78179                  16           4               78238                  59                  43           0          47
7808       78207                  12           6               78250                  43                  31           0          31
7816       78250                   5           2               78255                   5                   0           0           0
7815       78246                   7           1               78262                  16                   9           0           9
7819       78261                   4           2               78266                   5                   1           0           1
7817       78251                   9           9               78275                  24                  15           0          15
7813       78242                  10           3               78285                  43                  33           0          33
7806       78198                  14           6               78299                 101                  87           0          87
7822       78305                   4           5               78309                   4                   0           6           0
7812       78238                  16           3               78319                  81                  65           0          71
7823       78331                   4           5               78335                   4                   0          12           0
7820       78266                  17           9               78340                  74                  57           0          69
7801       78152                  18           7               78358                 206                 188           0         188
7824       78346                  18           3               78376                  30                  12           0          12
7821       78296                  19           5               78395                  99                  80           0          80
7826       78396                  15           6               78411                  15                   0           1           0
7827       78410                   8           7               78419                   9                   1           0           1
7828       78413                  11           1               78430                  17                   6           0           6
7825       78348                  19           2               78448                 100                  81           0          82
7814       78243                  20           5               78468                 225                 205           0         205
7829       78445                  20           2               78488                  43                  23           0          23
7832       78473                  16           1               78504                  31                  15           0          15
7799       78144                  21           7               78525                 381                 360           0         360
7831       78456                  21           7               78546                  90                  69           0          69
7833       78506                  21           2               78567                  61                  40           0          40
7836       78570                   5           4               78575                   5                   0           3           0
7835       78556                  16           3               78588                  32                  16           0          19
7838       78582                  17           6               78605                  23                   6           0           6
7839       78595                  14           4               78619                  24                  10           0          10
7834       78536                  21           4               78640                 104                  83           0          83
7843       78645                   6           8               78651                   6                   0           5           0
7845       78651                  15           6               78666                  15                   0           0           0
7840       78598                  21           3               78682                  84                  63           0          68
7844       78649                  21           5               78703                  54                  33           0          33
7762       77725                  22           5               78725                1000                 978           0         978
7850       78728                  11           1               78739                  11                   0           3           0
7830       78446                  22           1               78758                 312                 290           0         293
7853       78766                   6           4               78772                   6                   0           8           0
7852       78765                  11           1               78782                  17                   6           0           7
7857       78790                   3           5               78793                   3                   0           8           0
7841       78618                  22           2               78800                 182                 160           0         175
7861       78802                   7           2               78809                   7                   0           2           0
7856       78787                  10           6               78817                  30                  20           0          22
7862       78817                   4           3               78821                   4                   0           0           0
7858       78790                  12           7               78833                  43                  31           0          31
7863       78831                   4           9               78837                   6                   2           0           2
7860       78801                  13           1               78850                  49                  36           0          36
7866       78847                  14           9               78864                  17                   3           0           3
7868       78860                  14           3               78878                  18                   4           0           4
7864       78843                  15           7               78893                  50                  35           0          35
7870       78881                  15           8               78908                  27                  12           0          12
7871       78884                  16           1               78924                  40                  24           0          24
7872       78915                  10           9               78934                  19                   9           0           9
7873       78943                   9           4               78952                   9                   0           9           0
7869       78865                  19           5               78962                  97                  78           0          87
7875       78963                   6           7               78969                   6                   0           1           0
7874       78951                  16           5               78984                  33                  17           0          18
7876       78991                  12           4               79003                  12                   0           7           0
7854       78774                  20           8               79016                 242                 222           0         229
7879       79009                  12           1               79028                  19                   7           0           7
7880       79026                   7           1               79035                   9                   2           0           2
7878       78998                  19           5               79054                  56                  37           0          37
7881       79028                  19           8               79073                  45                  26           0          26
7883       79071                  16           2               79089                  18                   2           0           2
7884       79082                  19           1               79108                  26                   7           0           7
7887       79110                   3           6               79113                   3                   0           2           0
7865       78844                  20           6               79131                 287                 267           0         269
7889       79135                  10           5               79145                  10                   0           4           0
7890       79139                  15           4               79160                  21                   6           0           6
7867       78847                  20           7               79176                 329                 309           0         313
7892       79175                   4           3               79180                   5                   1           0           1
7891       79174                   5           4               79185                  11                   6           0           6
7893       79184                   8           7               79193                   9                   1           0           1
7894       79194                  17           1               79211                  17                   0           1           0
7842       78642                  22           2               79232                 590                 568           0         569
7901       79241                   8           2               79249                   8                   0           9           0
7882       79058                  22           5               79262                 204                 182           0         191
7902       79250                  17           6               79279                  29                  12           0          12
7903       79252                  17           7               79296                  44                  27           0          27
7906       79296                  16           3               79312                  16                   0           0           0
7907       79318                   6           9               79324                   6                   0           6           0
7909       79332                   5           7               79337                   5                   0           8           0
7899       79234                  20           3               79343                 109                  89           0         103
7908       79329                  11           1               79354                  25                  14           0          14
7900       79237                  20           5               79374                 137                 117           0         117
7911       79374                  11           1               79385                  11                   0           0           0
7912       79384                   2           9               79387                   3                   1           0           1
7904       79274                  20           8               79407                 133                 113           0         113
7915       79402                   7           8               79414                  12                   5           0           5
7917       79419                   2           5               79421                   2                   0           5           0
7916       79415                  11           9               79428                  13                   2           0           6
7914       79391                  18           6               79445                  54                  36           0          37
7921       79462                   2           6               79464                   2                   0          17           0
7913       79385                  20           3               79467                  82                  62           0          79
7922       79467                   9           5               79476                   9                   0           0           0
