SJF scheduling:Number of processes: 10000
Total elapsed time (for the scheduler): 249665
Throughput (Number of processes executed in units of CPU burst time): 0.040
CPU utilization: 50.935
Average waiting time (in CPU burst times): 10.748
Average turnaround time (in CPU burst times): 26.070
Average response time (in CPU burst times): 11.827

Index    Arrival time     CPU Burst Length   Priority    Finish Time      Turnaround Time      Waiting Time    Idle Time      Response Time
6064      150824                   2           5              150826                   2                   0          20           0
6063      150819                  15           4              150836                  17                   2          15           7
6065      150832                  11           4              150847                  15                   4           0           4
6067      150889                   8           8              150897                   8                   0          42           0
6066      150888                  27           4              150923                  35                   8          41           9
6068      150923                   2           3              150925                   2                   0           0           0
6069      150996                  26           9              151022                  26                   0          71           0
6070      151045                  21           3              151066                  21                   0          23           0
6071      151071                  25           1              151096                  25                   0           5           0
6072      151091                  13           2              151109                  18                   5           0           5
6073      151114                  24           6              151138                  24                   0           5           0
6075      151145                  18           2              151163                  18                   0           7           0
6074      151141                  29           5              151188                  47                  18           3          22
6077      151234                  13           6              151247                  13                   0          46           0
6076      151225                  23           5              151261                  36                  13          37          22
6078      151251                  11           1              151272                  21                  10           0          10
6080      151267                  12           2              151284                  17                   5           0           5
6079      151253                  15           1              151299                  46                  31           0          31
6081      151306                  21           4              151327                  21                   0           7           0
6082      151352                  21           3              151373                  21                   0          25           0
6083      151371                  10           2              151383                  12                   2           0           2
6084      151384                  11           1              151395                  11                   0           1           0
6085      151418                   4           8              151422                   4                   0          23           0
6086      151439                  19           2              151458                  19                   0          17           0
6087      151475                  14           9              151489                  14                   0          17           0
6088      151562                   5           2              151567                   5                   0          73           0
6089      151566                   4           7              151571                   5                   1           0           1
6090      151589                  17           9              151606                  17                   0          18           0
6091      151604                   5           7              151611                   7                   2           0           2
6092      151607                   4           3              151615                   8                   4           0           4
6094      151610                  11           4              151626                  16                   5           0           5
6093      151608                  14           9              151640                  32                  18           0          18
6095      151617                  22           5              151662                  45                  23           0          23
6096      151689                  17           3              151706                  17                   0          27           0
6097      151757                   8           6              151765                   8                   0          51           0
6098      151793                  19           3              151812                  19                   0          28           0
6099      151821                   8           7              151829                   8                   0           9           0
6101      151874                   6           1              151880                   6                   0          45           0
6100      151871                  24           1              151901                  30                   6          42           9
6102      151883                  23           1              151924                  41                  18           0          18
6105      151932                   2           5              151934                   2                   0           8           0
6103      151902                  25           6              151951                  49                  24           0          32
6104      151908                  29           4              151980                  72                  43           0          43
6106      151970                  13           4              151993                  23                  10           0          10
6107      151983                  22           6              152015                  32                  10           0          10
6108      152000                  19           9              152034                  34                  15           0          15
6110      152036                   7           2              152043                   7                   0           2           0
6109      152031                  16           2              152057                  26                  10           0          12
6111      152049                  19           2              152076                  27                   8           0           8
6112      152069                  27           1              152103                  34                   7           0           7
6113      152097                  19           3              152122                  25                   6           0           6
6114      152135                   9           9              152144                   9                   0          13           0
6115      152149                  19           2              152168                  19                   0           5           0
6117      152172                   2           9              152174                   2                   0           4           0
6116      152172                  16           1              152190                  18                   2           4           2
6118      152251                  26           9              152277                  26                   0          61           0
6119      152278                  20           8              152298                  20                   0           1           0
6120      152317                   6           9              152323                   6                   0          19           0
6121      152341                  16           6              152357                  16                   0          18           0
6122      152363                   3           4              152366                   3                   0           6           0
6123      152416                  20           5              152436                  20                   0          50           0
6124      152456                  18           4              152474                  18                   0          20           0
6126      152516                  20           7              152536                  20                   0          42           0
6127      152530                  14           5              152550                  20                   6           0           6
6125      152511                  28           1              152573                  62                  34          37          39
6129      152572                  15           7              152588                  16                   1           0           1
6128      152568                  25           7              152613                  45                  20           0          20
6132      152619                  13           4              152632                  13                   0           6           0
6131      152576                  25           4              152651                  75                  50           0          56
6130      152575                  28           1              152679                 104                  76           0          76
6134      152687                  16           2              152703                  16                   0           8           0
6133      152632                  28           6              152723                  91                  63           0          71
6135      152761                  14           9              152775                  14                   0          38           0
6136      152783                  27           7              152810                  27                   0           8           0
6138      152810                   5           1              152815                   5                   0           0           0
6137      152806                  10           5              152825                  19                   9           0           9
6139      152892                   5           7              152897                   5                   0          67           0
6140      152903                  18           8              152921                  18                   0           6           0
6141      152930                  21           5              152951                  21                   0           9           0
6142      152935                  17           3              152968                  33                  16           0          16
6146      152976                   4           2              152980                   4                   0           8           0
6144      152968                  13           5              152985                  17                   4           0          12
6145      152972                  13           6              152998                  26                  13           0          13
6147      153001                   7           9              153008                   7                   0           3           0
6148      153002                  10           6              153018                  16                   6           0           6
6143      152948                  27           2              153042                  94                  67           0          70
6149      153010                  28           7              153070                  60                  32           0          32
6150      153079                  11           5              153090                  11                   0           9           0
6152      153088                  10           7              153100                  12                   2           0           2
6154      153099                   9           5              153109                  10                   1           0           1
6151      153081                  19           6              153128                  47                  28           0          28
6155      153126                   9           2              153137                  11                   2           0           2
6153      153093                  26           6              153163                  70                  44           0          44
6156      153149                  18           9              153181                  32                  14           0          14
6157      153178                  25           6              153206                  28                   3           0           3
6158      153248                  14           5              153262                  14                   0          42           0
6160      153262                   7           2              153269                   7                   0           0           0
6159      153251                  28           9              153297                  46                  18           0          18
6161      153349                  12           4              153361                  12                   0          52           0
6162      153381                  20           7              153401                  20                   0          20           0
6164      153407                   2           8              153409                   2                   0           6           0
6163      153403                  14           1              153419                  16                   2           2           6
6165      153415                   6           6              153425                  10                   4           0           4
6167      153432                   5           2              153437                   5                   0           7           0
6166      153424                  23           8              153453                  29                   6           0          13
6168      153440                  13           5              153466                  26                  13           0          13
6169      153452                  13           5              153479                  27                  14           0          14
6170      153480                  24           9              153504                  24                   0           1           0
6171      153615                   2           9              153617                   2                   0         111           0
6172      153617                  14           4              153631                  14                   0           0           0
6173      153652                  19           2              153671                  19                   0          21           0
6174      153765                   7           2              153772                   7                   0          94           0
6175      153781                  12           8              153793                  12                   0           9           0
6177      153790                  12           1              153805                  15                   3           0           3
6176      153782                  14           4              153819                  37                  23           0          23
6178      153904                  28           6              153932                  28                   0          85           0
6179      153951                  11           4              153962                  11                   0          19           0
6180      153958                  18           5              153980                  22                   4           0           4
6181      153992                  20           3              154012                  20                   0          12           0
6182      154035                  16           4              154051                  16                   0          23           0
6183      154045                  23           2              154074                  29                   6           0           6
6184      154076                  12           7              154088                  12                   0           2           0
6185      154090                  20           7              154110                  20                   0           2           0
6186      154162                  27           8              154189                  27                   0          52           0
6187      154174                  23           5              154212                  38                  15           0          15
6188      154247                  13           7              154260                  13                   0          35           0
6189      154263                  29           8              154292                  29                   0           3           0
6191      154289                  15           8              154307                  18                   3           0           3
6190      154279                  21           2              154328                  49                  28           0          28
6192      154402                   7           5              154409                   7                   0          74           0
6193      154420                  18           1              154438                  18                   0          11           0
6194      154434                  28           6              154466                  32                   4           0           4
6195      154492                   9           7              154501                   9                   0          26           0
6196      154495                   6           8              154507                  12                   6           0           6
6197      154605                   5           8              154610                   5                   0          98           0
6198      154637                  22           5              154659                  22                   0          27           0
6199      154687                  28           3              154715                  28                   0          28           0
6201      154724                   7           6              154731                   7                   0           9           0
6200      154718                  20           7              154745                  27                   7           3          13
6203      154744                  10           7              154755                  11                   1           0           1
6204      154756                  19           6              154775                  19                   0           1           0
6202      154741                  28           9              154802                  61                  33           0          34
6205      154823                   8           3              154831                   8                   0          21           0
6206      154858                  22           7              154880                  22                   0          27           0
6207      154877                  14           7              154894                  17                   3           0           3
6208      154886                  15           4              154909                  23                   8           0           8
6209      154898                  27           7              154936                  38                  11           0          11
6210      154991                  18           9              155009                  18                   0          55           0
6211      155002                  10           1              155019                  17                   7           0           7
6212      155043                  24           7              155067                  24                   0          24           0
6213      155093                  15           4              155108                  15                   0          26           0
6214      155099                  13           6              155121                  22                   9           0           9
6215      155139                  20           1              155159                  20                   0          18           0
6216      155194                   7           2              155201                   7                   0          35           0
6217      155194                  13           7              155214                  20                   7          35           7
6218      155204                  14           2              155228                  24                  10           0          10
6219      155263                  21           8              155284                  21                   0          35           0
6220      155271                  27           7              155311                  40                  13           0          13
6221      155346                  12           3              155358                  12                   0          35           0
6223      155403                   5           7              155408                   5                   0          45           0
6222      155398                  20           7              155423                  25                   5          40          10
6226      155433                   3           6              155436                   3                   0          10           0
6224      155421                  21           5              155447                  26                   5           0          15
6225      155426                  21           5              155468                  42                  21           0          21
6228      155446                  23           9              155491                  45                  22           0          22
6230      155483                   8           8              155499                  16                   8           0           8
6229      155479                  14           6              155513                  34                  20           0          20
6227      155436                  28           7              155541                 105                  77           0          77
6234      155542                   8           3              155550                   8                   0           1           0
6231      155535                  23           4              155572                  37                  14           0          15
6232      155537                  27           9              155599                  62                  35           0          35
6235      155603                   5           6              155608                   5                   0           4           0
6233      155538                  27           9              155631                  93                  66           0          70
6236      155638                  10           8              155648                  10                   0           7           0
6237      155652                  15           5              155667                  15                   0           4           0
6238      155682                  15           8              155697                  15                   0          15           0
6239      155709                   7           3              155716                   7                   0          12           0
6240      155729                   7           2              155736                   7                   0          13           0
6241      155735                   4           4              155740                   5                   1           0           1
6242      155780                  19           5              155799                  19                   0          40           0
6243      155838                  18           5              155856                  18                   0          39           0
6244      155907                   7           7              155914                   7                   0          51           0
6245      155913                  28           5              155942                  29                   1           0           1
6247      155939                   4           8              155946                   7                   3           0           3
6246      155930                  13           4              155959                  29                  16           0          16
6249      155968                  10           5              155978                  10                   0           9           0
6248      155945                  20           5              155989                  44                  24           0          33
6250      155996                   7           9              156003                   7                   0           7           0
6251      155999                  21           5              156024                  25                   4           0           4
6252      156060                  22           1              156082                  22                   0          36           0
6253      156112                  25           2              156137                  25                   0          30           0
6255      156150                   2           7              156152                   2                   0          13           0
6254      156133                  24           2              156163                  30                   6           0          19
6256      156159                  25           2              156188                  29                   4           0           4
6257      156287                  27           3              156314                  27                   0          99           0
6258      156348                  15           9              156363                  15                   0          34           0
6261      156361                   6           3              156369                   8                   2           0           2
6259      156354                   9           4              156378                  24                  15           0          15
6260      156359                  21           1              156399                  40                  19           0          19
6262      156405                  25           6              156430                  25                   0           6           0
6263      156428                   2           1              156432                   4                   2           0           2
6264      156428                   4           5              156436                   8                   4           0           4
6266      156433                  10           4              156446                  13                   3           0           3
6267      156444                   8           9              156454                  10                   2           0           2
6265      156431                  21           2              156475                  44                  23           0          23
6268      156457                  29           5              156504                  47                  18           0          18
6272      156610                   2           8              156612                   2                   0         106           0
6271      156610                   4           6              156616                   6                   2           0           2
6269      156596                  21           1              156623                  27                   6          92          20
6273      156614                   7           9              156630                  16                   9           0           9
6270      156607                  14           8              156644                  37                  23           0          23
6274      156687                  28           4              156715                  28                   0          43           0
6275      156705                  18           6              156733                  28                  10           0          10
6276      156727                  16           6              156749                  22                   6           0           6
6278      156762                  10           7              156772                  10                   0          13           0
6279      156768                  10           7              156782                  14                   4           0           4
6277      156737                  24           5              156793                  56                  32           0          45
6280      156778                  22           8              156815                  37                  15           0          15
6281      156792                  25           3              156840                  48                  23           0          23
6282      156818                  29           7              156869                  51                  22           0          22
6284      156881                  13           5              156894                  13                   0          12           0
6286      156898                   2           9              156900                   2                   0           4           0
6283      156877                  25           1              156917                  40                  15           8          23
6285      156886                  26           5              156943                  57                  31           0          31
6288      156953                  10           1              156963                  10                   0          10           0
6287      156944                  24           6              156978                  34                  10           1          19
6289      156971                  16           1              156994                  23                   7           0           7
6290      157121                   7           6              157128                   7                   0         127           0
6292      157146                   8           3              157154                   8                   0          18           0
6291      157130                  28           2              157166                  36                   8           2          24
6293      157166                  11           1              157177                  11                   0           0           0
6294      157227                  26           6              157253                  26                   0          50           0
6295      157326                   4           8              157330                   4                   0          73           0
6297      157327                  13           7              157343                  16                   3           0           3
6296      157327                  20           7              157363                  36                  16           0          16
6298      157363                   7           8              157370                   7                   0           0           0
6299      157371                   8           1              157379                   8                   0           1           0
6300      157388                  16           3              157404                  16                   0           9           0
6302      157407                   9           5              157416                   9                   0           3           0
6301      157389                  19           4              157432                  43                  24           0          27
6303      157408                  22           2              157454                  46                  24           0          24
6304      157470                  17           7              157487                  17                   0          16           0
6305      157495                   8           2              157503                   8                   0           8           0
6306      157508                  19           9              157527                  19                   0           5           0
6307      157514                  14           3              157541                  27                  13           0          13
6308      157558                   9           7              157567                   9                   0          17           0
6309      157565                   6           4              157573                   8                   2           0           2
6310      157599                   2           1              157601                   2                   0          26           0
6311      157601                   4           4              157605                   4                   0           0           0
6312      157640                  14           8              157654                  14                   0          35           0
6314      157687                  12           7              157699                  12                   0          33           0
6315      157702                   2           9              157704                   2                   0           3           0
6313      157687                  29           4              157730                  43                  14          33          17
6316      157709                  27           9              157757                  48                  21           0          21
6318      157751                  20           1              157777                  26                   6           0           6
6319      157780                   8           1              157788                   8                   0           3           0
6320      157787                  16           3              157804                  17                   1           0           1
6322      157801                  15           8              157819                  18                   3           0           3
6321      157789                  16           6              157835                  46                  30           0          30
6317      157743                  29           4              157861                 118                  89           0          92
6324      157861                  19           1              157880                  19                   0           0           0
6325      157895                   4           6              157899                   4                   0          15           0
6323      157846                  26           3              157910                  64                  38           0          53
6327      157980                   4           7              157984                   4                   0          70           0
6326      157977                  20           4              158001                  24                   4          67           7
6328      157982                  23           9              158024                  42                  19           0          19
6329      158040                  23           8              158063                  23                   0          16           0
6330      158076                  18           7              158094                  18                   0          13           0
6331      158119                   9           5              158128                   9                   0          25           0
6332      158145                  19           3              158164                  19                   0          17           0
6333      158148                  20           8              158184                  36                  16           0          16
6335      158180                   8           8              158192                  12                   4           0           4
6334      158162                  22           4              158214                  52                  30           0          30
6337      158213                  27           9              158241                  28                   1           0           1
6339      158245                   7           9              158252                   7                   0           4           0
6338      158226                  15           9              158263                  37                  22           0          26
6336      158200                  29           3              158292                  92                  63           0          63
6341      158346                  15           2              158361                  15                   0          54           0
6340      158343                  26           8              158384                  41                  15          51          18
6342      158371                  18           9              158402                  31                  13           0          13
6343      158399                  28           3              158430                  31                   3           0           3
6345      158441                   6           6              158447                   6                   0          11           0
6346      158443                  16           1              158463                  20                   4           0           4
6347      158455                  12           9              158475                  20                   8           0           8
6344      158428                  29           1              158493                  65                  36           0          47
6348      158488                   8           6              158501                  13                   5           0           5
6349      158506                   9           6              158515                   9                   0           5           0
6350      158509                  18           2              158533                  24                   6           0           6
6351      158524                  21           2              158554                  30                   9           0           9
6352      158541                  13           4              158567                  26                  13           0          13
6353      158565                   8           4              158575                  10                   2           0           2
6354      158571                  15           7              158590                  19                   4           0           4
6355      158582                  17           7              158607                  25                   8           0           8
6357      158620                   4           7              158624                   4                   0          13           0
6356      158607                  20           7              158631                  24                   4           0          17
6358      158625                  21           7              158652                  27                   6           0           6
6360      158708                   2           8              158710                   2                   0          56           0
6359      158687                  27           4              158716                  29                   2          35          23
6362      158734                   9           2              158743                   9                   0          18           0
6361      158729                  20           5              158758                  29                   9          13          14
6363      158753                   7           4              158765                  12                   5           0           5
6367      158792                   4           1              158796                   4                   0          27           0
6364      158769                  28           2              158801                  32                   4           4          27
6365      158789                   9           6              158810                  21                  12           0          12
6366      158789                  22           7              158832                  43                  21           0          21
6368      158814                  24           5              158856                  42                  18           0          18
6369      158837                  24           2              158880                  43                  19           0          19
6371      158878                   7           3              158887                   9                   2           0           2
6370      158872                  20           8              158907                  35                  15           0          15
6373      158900                  20           3              158927                  27                   7           0           7
6372      158897                  29           9              158956                  59                  30           0          30
6375      158967                  15           1              158982                  15                   0          11           0
6374      158950                  28           4              158999                  49                  21           0          32
6376      158981                  19           1              159018                  37                  18           0          18
6377      159073                  22           1              159095                  22                   0          55           0
6379      159104                   7           7              159111                   7                   0           9           0
6380      159113                   3           6              159116                   3                   0           2           0
6378      159097                  18           7              159125                  28                  10           2          19
6381      159129                  14           3              159143                  14                   0           4           0
6384      159150                  16           8              159166                  16                   0           7           0
6383      159140                  25           3              159184                  44                  19           0          26
6385      159184                  12           7              159196                  12                   0           0           0
6386      159206                   4           5              159210                   4                   0          10           0
6382      159133                  28           8              159228                  95                  67           0          77
6387      159239                  18           7              159257                  18                   0          11           0
6388      159247                  26           3              159283                  36                  10           0          10
6389      159326                  19           6              159345                  19                   0          43           0
6390      159365                  27           2              159392                  27                   0          20           0
6391      159367                  28           4              159420                  53                  25           0          25
6392      159487                  23           9              159510                  23                   0          67           0
6394      159505                  25           2              159535                  30                   5           0           5
6395      159521                  19           3              159554                  33                  14           0          14
6393      159501                  28           4              159582                  81                  53           0          53
6396      159571                  26           5              159608                  37                  11           0          11
6397      159598                  11           1              159619                  21                  10           0          10
6398      159700                  12           8              159712                  12                   0          81           0
6400      159735                  11           2              159746                  11                   0          23           0
6399      159731                  23           3              159765                  34                  11          19          15
6401      159773                  26           5              159799                  26                   0           8           0
